payment_id,customer_id,staff_id,rental_id,amount,payment_date
25285,280,1,7070,4.99,2020-04-26 21:29:34.996577-04
25286,280,2,7901,0.99,2020-04-28 04:40:38.996577-04
25287,280,2,8319,0.99,2020-04-28 21:13:18.996577-04
25288,280,1,8365,0.99,2020-04-28 22:39:26.996577-04
25289,280,1,8565,7.99,2020-04-29 05:03:49.996577-04
25290,280,2,8695,6.99,2020-04-29 10:13:21.996577-04
25291,280,2,8744,3.99,2020-04-29 12:26:50.996577-04
25292,280,1,8912,0.99,2020-04-29 18:59:51.996577-04
25293,280,2,9103,0.99,2020-04-30 02:17:52.996577-04
25294,281,1,4607,0.99,2020-04-08 00:43:40.996577-04
25295,281,2,4864,6.99,2020-04-08 12:34:00.996577-04
25296,281,2,5410,5.99,2020-04-09 13:49:36.996577-04
25297,281,2,6825,0.99,2020-04-12 11:56:38.996577-04
25298,281,2,7034,2.99,2020-04-26 20:32:03.996577-04
25299,281,1,7525,3.99,2020-04-27 14:41:54.996577-04
25300,281,2,8131,0.99,2020-04-28 13:23:47.996577-04
25301,281,2,8180,4.99,2020-04-28 15:33:50.996577-04
25302,282,2,3675,2.99,2020-04-06 02:37:45.996577-04
25303,282,1,3885,2.99,2020-04-06 12:12:09.996577-04
25304,282,1,4359,2.99,2020-04-07 12:58:46.996577-04
25305,282,2,4412,4.99,2020-04-07 15:25:19.996577-04
25306,282,1,5113,0.99,2020-04-09 00:34:44.996577-04
25307,282,2,5319,8.99,2020-04-09 09:46:10.996577-04
25308,282,1,5926,6.99,2020-04-10 15:22:08.996577-04
25309,282,1,7433,2.99,2020-04-27 11:00:46.996577-04
25310,282,2,7534,3.99,2020-04-27 14:54:43.996577-04
25311,282,1,8223,6.99,2020-04-28 17:24:27.996577-04
25312,282,2,8270,4.99,2020-04-28 18:55:48.996577-04
25313,282,2,8468,1.99,2020-04-29 01:54:30.996577-04
25314,282,2,8743,0.99,2020-04-29 12:25:27.996577-04
25315,282,2,8973,1.99,2020-04-29 21:37:39.996577-04
25316,282,2,9658,9.99,2020-04-29 23:29:18.996577-04
25317,283,1,3534,4.99,2020-04-05 19:00:53.996577-04
25318,283,1,3568,6.99,2020-04-05 20:40:23.996577-04
25319,283,2,3590,4.99,2020-04-05 22:03:38.996577-04
25320,283,2,3672,0.99,2020-04-06 02:30:22.996577-04
25321,283,2,4683,2.99,2020-04-08 04:06:54.996577-04
25322,283,2,4876,1.99,2020-04-08 12:56:16.996577-04
25323,283,2,5989,2.99,2020-04-10 18:26:19.996577-04
25324,283,1,6075,0.99,2020-04-10 22:31:29.996577-04
25325,283,1,6300,1.99,2020-04-11 11:18:35.996577-04
25326,283,2,6313,0.99,2020-04-11 11:58:18.996577-04
25327,283,1,6827,4.99,2020-04-12 12:02:11.996577-04
25328,283,1,7504,0.99,2020-04-27 13:52:57.996577-04
25329,283,1,7816,0.99,2020-04-28 01:42:38.996577-04
25330,283,2,9353,4.99,2020-04-30 11:59:03.996577-04
25331,283,2,9478,2.99,2020-04-30 16:41:19.996577-04
25332,283,2,9572,2.99,2020-04-29 20:12:36.996577-04
25333,283,2,9918,2.99,2020-04-30 08:23:48.996577-04
25334,284,1,3572,0.99,2020-04-05 21:01:49.996577-04
25335,284,2,4081,2.99,2020-04-06 22:38:34.996577-04
25336,284,1,4759,7.99,2020-04-08 08:07:48.996577-04
25337,284,2,4931,7.99,2020-04-08 15:44:44.996577-04
25338,284,1,5161,6.99,2020-04-09 02:26:22.996577-04
25339,284,1,6276,5.99,2020-04-11 09:44:16.996577-04
25340,284,2,6982,2.99,2020-04-26 18:22:07.996577-04
25341,284,1,7164,6.99,2020-04-27 01:05:00.996577-04
25342,284,1,7463,4.99,2020-04-27 12:16:58.996577-04
25343,284,2,7716,8.99,2020-04-27 22:01:41.996577-04
25344,284,1,8888,2.99,2020-04-29 18:08:02.996577-04
25345,284,1,9790,0.99,2020-04-30 04:02:34.996577-04
25346,285,2,4007,6.99,2020-04-06 17:54:31.996577-04
25347,285,2,5112,2.99,2020-04-09 00:32:30.996577-04
25348,285,1,5683,9.99,2020-04-10 02:20:39.996577-04
25349,285,1,6010,0.99,2020-04-10 19:20:54.996577-04
25350,285,2,6083,3.99,2020-04-10 22:41:15.996577-04
25351,285,1,6094,4.99,2020-04-10 23:23:08.996577-04
25352,285,2,6333,4.99,2020-04-11 12:48:42.996577-04
25353,285,2,6644,0.99,2020-04-12 04:08:05.996577-04
25354,285,1,7211,6.99,2020-04-27 02:48:26.996577-04
25355,285,1,7452,9.99,2020-04-27 11:55:05.996577-04
25356,285,1,7745,9.99,2020-04-27 23:14:54.996577-04
25357,285,1,8154,4.99,2020-04-28 14:24:44.996577-04
25358,285,2,8466,0.99,2020-04-29 01:53:13.996577-04
25359,286,2,3592,4.99,2020-04-05 22:07:16.996577-04
25360,286,2,3692,3.99,2020-04-06 03:22:38.996577-04
25361,286,2,4242,6.99,2020-04-07 07:07:27.996577-04
25362,286,2,4461,9.99,2020-04-07 17:28:09.996577-04
25363,286,1,4707,4.99,2020-04-08 05:25:54.996577-04
25364,286,1,4894,2.99,2020-04-08 13:49:57.996577-04
25365,286,1,5796,4.99,2020-04-10 08:11:20.996577-04
25366,286,2,6611,2.99,2020-04-12 01:48:49.996577-04
25367,286,1,7254,2.99,2020-04-27 04:17:16.996577-04
25368,286,1,7299,2.99,2020-04-27 06:18:22.996577-04
25369,286,1,7368,0.99,2020-04-27 08:34:31.996577-04
25370,286,1,7422,2.99,2020-04-27 10:39:08.996577-04
25371,286,1,7719,6.99,2020-04-27 22:07:35.996577-04
25372,286,2,8399,0.99,2020-04-28 23:48:44.996577-04
25373,286,2,9280,6.99,2020-04-30 08:44:04.996577-04
25374,286,1,9809,3.99,2020-04-30 04:47:47.996577-04
25375,286,2,10105,5.99,2020-04-30 14:22:46.996577-04
25376,287,2,4877,4.99,2020-04-08 12:59:28.996577-04
25377,287,2,5346,1.99,2020-04-09 10:57:27.996577-04
25378,287,1,5593,3.99,2020-04-09 22:01:39.996577-04
25379,287,2,5761,0.99,2020-04-10 06:14:02.996577-04
25380,287,2,6379,3.99,2020-04-11 15:19:51.996577-04
25381,287,1,6397,2.99,2020-04-11 16:02:28.996577-04
25382,287,2,7402,2.99,2020-04-27 09:48:06.996577-04
25383,287,2,7777,2.99,2020-04-28 00:33:08.996577-04
25384,287,2,8994,6.99,2020-04-29 22:19:58.996577-04
25385,287,2,9716,1.99,2020-04-30 01:52:19.996577-04
25386,287,1,10027,6.99,2020-04-30 12:02:17.996577-04
25387,288,1,3958,3.99,2020-04-06 15:35:59.996577-04
25388,288,1,4692,2.99,2020-04-08 04:35:32.996577-04
25389,288,2,4758,0.99,2020-04-08 08:06:28.996577-04
25390,288,1,6399,2.99,2020-04-11 16:07:31.996577-04
25391,288,2,6518,3.99,2020-04-11 21:28:08.996577-04
25392,288,2,7744,0.99,2020-04-27 23:06:46.996577-04
25393,288,2,7855,2.99,2020-04-28 03:11:28.996577-04
25394,288,2,9429,2.99,2020-04-30 14:47:52.996577-04
25395,288,1,9732,0.99,2020-04-30 02:24:34.996577-04
25396,289,1,3588,2.99,2020-04-05 21:57:39.996577-04
25397,289,2,4622,0.99,2020-04-08 01:31:08.996577-04
25398,289,1,5089,4.99,2020-04-08 23:14:06.996577-04
25399,289,2,5342,8.99,2020-04-09 10:48:29.996577-04
25400,289,2,5584,4.99,2020-04-09 21:43:51.996577-04
25401,289,2,5724,0.99,2020-04-10 04:46:38.996577-04
25402,289,2,6007,3.99,2020-04-10 19:11:32.996577-04
25403,289,2,6536,7.99,2020-04-11 22:12:51.996577-04
25404,289,1,7151,4.99,2020-04-27 00:42:57.996577-04
25405,289,1,7162,4.99,2020-04-27 01:01:11.996577-04
25406,289,2,7325,0.99,2020-04-27 07:15:21.996577-04
25407,289,1,9498,2.99,2020-04-30 17:25:21.996577-04
25408,290,2,4039,4.99,2020-04-06 20:26:25.996577-04
25409,290,1,4073,0.99,2020-04-06 22:17:39.996577-04
25410,290,2,4416,0.99,2020-04-07 15:33:02.996577-04
25411,290,1,5105,2.99,2020-04-09 00:07:25.996577-04
25412,290,2,5214,5.99,2020-04-09 05:11:34.996577-04
25413,290,2,5827,2.99,2020-04-10 09:50:46.996577-04
25414,290,2,6816,4.99,2020-04-12 11:47:16.996577-04
25415,290,1,6952,4.99,2020-04-26 17:19:53.996577-04
25416,290,2,7265,2.99,2020-04-27 04:47:27.996577-04
25417,290,1,7650,1.99,2020-04-27 19:15:46.996577-04
25418,290,1,8639,4.99,2020-04-29 07:58:57.996577-04
25419,290,1,9000,7.99,2020-04-29 22:27:21.996577-04
25420,290,1,9413,0.99,2020-04-30 14:13:05.996577-04
25421,290,2,10096,3.99,2020-04-30 14:07:24.996577-04
25422,290,1,10194,1.99,2020-04-30 18:02:18.996577-04
25423,291,2,3512,4.99,2020-04-05 18:11:32.996577-04
25424,291,2,4862,3.99,2020-04-08 12:31:12.996577-04
25425,291,2,5754,2.99,2020-04-10 06:01:09.996577-04
25426,291,2,6516,4.99,2020-04-11 21:20:20.996577-04
25427,291,1,6796,2.99,2020-04-12 10:12:42.996577-04
25428,291,1,7561,5.99,2020-04-27 15:49:31.996577-04
25429,291,2,7564,0.99,2020-04-27 15:59:43.996577-04
25430,291,1,8690,0.99,2020-04-29 10:07:54.996577-04
25431,291,2,8697,4.99,2020-04-29 10:14:33.996577-04
25432,291,1,9165,5.99,2020-04-30 04:52:54.996577-04
25433,291,2,9201,5.99,2020-04-30 06:10:47.996577-04
25434,291,2,9919,7.99,2020-04-30 08:24:12.996577-04
25435,292,2,3557,0.99,2020-04-05 20:17:05.996577-04
25436,292,1,4200,4.99,2020-04-07 04:43:37.996577-04
25437,292,2,5095,4.99,2020-04-08 23:36:48.996577-04
25438,292,2,5257,0.99,2020-04-09 07:25:09.996577-04
25439,292,1,5940,4.99,2020-04-10 15:59:27.996577-04
25440,292,1,6270,8.99,2020-04-11 09:27:36.996577-04
25441,292,1,6900,6.99,2020-04-12 15:13:51.996577-04
25442,292,2,7199,5.99,2020-04-27 02:21:49.996577-04
25443,292,1,7216,2.99,2020-04-27 02:56:11.996577-04
25444,292,1,7545,2.99,2020-04-27 15:16:29.996577-04
25445,292,1,7766,4.99,2020-04-28 00:10:23.996577-04
25446,292,1,8047,2.99,2020-04-28 10:18:09.996577-04
25447,292,2,8842,4.99,2020-04-29 16:32:06.996577-04
25448,292,1,8990,8.99,2020-04-29 22:10:08.996577-04
25449,292,1,9792,5.99,2020-04-30 04:12:07.996577-04
25450,292,2,9819,1.99,2020-04-30 05:07:39.996577-04
25451,293,1,3906,3.99,2020-04-06 13:04:21.996577-04
25452,293,2,4343,0.99,2020-04-07 12:17:20.996577-04
25453,293,2,4542,4.99,2020-04-07 21:34:56.996577-04
25454,293,2,4944,6.99,2020-04-08 16:12:54.996577-04
25455,293,2,5765,3.99,2020-04-10 06:31:28.996577-04
25456,293,1,6432,9.99,2020-04-11 17:38:07.996577-04
25457,293,2,7607,4.99,2020-04-27 17:34:19.996577-04
25458,293,1,8589,4.99,2020-04-29 05:56:43.996577-04
25459,293,1,8745,2.99,2020-04-29 12:31:31.996577-04
25460,293,2,9123,2.99,2020-04-30 03:07:41.996577-04
25461,294,1,3681,4.99,2020-04-06 02:47:56.996577-04
25462,294,2,4019,4.99,2020-04-06 18:56:10.996577-04
25463,294,1,4786,7.99,2020-04-08 09:41:31.996577-04
25464,294,2,6185,5.99,2020-04-11 04:53:35.996577-04
25465,294,2,7415,6.99,2020-04-27 10:19:25.996577-04
25466,294,1,7765,4.99,2020-04-28 00:08:59.996577-04
25467,294,2,8843,4.99,2020-04-29 16:32:51.996577-04
25468,294,2,9194,2.99,2020-04-30 05:57:11.996577-04
25469,294,1,9522,2.99,2020-04-30 18:23:37.996577-04
25470,294,2,9607,0.99,2020-04-29 21:19:32.996577-04
25471,294,2,10186,0.99,2020-04-30 17:41:02.996577-04
25472,294,2,10220,4.99,2020-04-30 18:41:48.996577-04
25473,295,2,3496,1.99,2020-04-05 17:27:41.996577-04
25474,295,1,3876,9.99,2020-04-06 11:49:39.996577-04
25475,295,1,4164,1.99,2020-04-07 02:48:37.996577-04
25476,295,1,4432,1.99,2020-04-07 16:08:28.996577-04
25477,295,1,5019,2.99,2020-04-08 19:32:58.996577-04
25478,295,2,5053,4.99,2020-04-08 21:28:12.996577-04
25479,295,2,5283,2.99,2020-04-09 08:35:43.996577-04
25480,295,2,5994,4.99,2020-04-10 18:42:36.996577-04
25481,295,1,6252,2.99,2020-04-11 08:34:55.996577-04
25482,295,2,6331,3.99,2020-04-11 12:45:47.996577-04
25483,295,2,8087,0.99,2020-04-28 11:49:42.996577-04
25484,295,1,8108,7.99,2020-04-28 12:36:04.996577-04
25485,295,1,8840,9.99,2020-04-29 16:24:04.996577-04
25486,295,2,8932,2.99,2020-04-29 19:59:52.996577-04
25487,295,1,9425,7.99,2020-04-30 14:39:47.996577-04
25488,295,2,9692,8.99,2020-04-30 00:39:30.996577-04
25489,295,2,9793,4.99,2020-04-30 04:13:37.996577-04
25490,295,2,10160,4.99,2020-04-30 16:36:06.996577-04
25491,295,2,10222,0.99,2020-04-30 18:46:08.996577-04
25492,296,2,3486,7.99,2020-04-05 16:58:21.996577-04
25493,296,1,3810,2.99,2020-04-06 08:47:10.996577-04
25494,296,1,4480,4.99,2020-04-07 18:24:56.996577-04
25495,296,2,5090,0.99,2020-04-08 23:16:48.996577-04
25496,296,1,5589,4.99,2020-04-09 21:51:24.996577-04
25497,296,2,6016,4.99,2020-04-10 19:33:11.996577-04
25498,296,1,6398,5.99,2020-04-11 16:03:15.996577-04
25499,296,1,6967,6.99,2020-04-26 17:44:57.996577-04
25500,296,2,7568,4.99,2020-04-27 16:07:19.996577-04
25501,296,2,8171,0.99,2020-04-28 15:01:23.996577-04
25502,296,1,9249,5.99,2020-04-30 07:43:28.996577-04
25503,296,1,9304,2.99,2020-04-30 10:10:00.996577-04
25504,297,1,3582,0.99,2020-04-05 21:39:01.996577-04
25505,297,2,4621,2.99,2020-04-08 01:30:44.996577-04
25506,297,1,4929,5.99,2020-04-08 15:34:44.996577-04
25507,297,1,5743,8.99,2020-04-10 05:26:04.996577-04
25508,297,2,6036,2.99,2020-04-10 20:30:54.996577-04
25509,297,1,6064,6.99,2020-04-10 21:51:44.996577-04
25510,297,1,6156,4.99,2020-04-11 03:14:14.996577-04
25511,297,1,6984,2.99,2020-04-26 18:24:56.996577-04
25512,297,2,7867,0.99,2020-04-28 03:37:20.996577-04
25513,297,1,7933,0.99,2020-04-28 05:55:53.996577-04
25514,297,2,9014,2.99,2020-04-29 22:47:53.996577-04
25515,297,2,9674,5.99,2020-04-30 00:05:19.996577-04
25516,297,1,10153,0.99,2020-04-30 15:58:36.996577-04
25517,298,2,3479,0.99,2020-04-05 16:37:19.996577-04
25518,298,1,3728,2.99,2020-04-06 04:57:26.996577-04
25519,298,2,4291,2.99,2020-04-07 09:16:13.996577-04
25520,298,1,4936,3.99,2020-04-08 15:53:16.996577-04
25521,298,2,5166,2.99,2020-04-09 02:44:14.996577-04
25522,298,1,5247,2.99,2020-04-09 06:54:54.996577-04
25523,298,2,6802,0.99,2020-04-12 10:42:43.996577-04
25524,298,2,7802,0.99,2020-04-28 01:20:23.996577-04
25525,298,1,7869,7.99,2020-04-28 03:41:41.996577-04
25526,298,2,8737,5.99,2020-04-29 12:00:39.996577-04
25527,299,2,3497,0.99,2020-04-05 17:28:29.996577-04
25528,299,2,4153,5.99,2020-04-07 02:21:34.996577-04
25529,299,1,4350,2.99,2020-04-07 12:31:07.996577-04
25530,299,2,5033,1.99,2020-04-08 20:10:27.996577-04
25531,299,1,5642,2.99,2020-04-10 00:14:34.996577-04
25532,299,2,6732,0.99,2020-04-12 07:27:17.996577-04
25533,299,1,6853,7.99,2020-04-12 13:06:37.996577-04
25534,299,1,7264,4.99,2020-04-27 04:47:24.996577-04
25535,299,1,7746,2.99,2020-04-27 23:17:22.996577-04
25536,299,2,7862,9.99,2020-04-28 03:30:51.996577-04
25537,299,1,9520,2.99,2020-04-30 18:19:20.996577-04
25538,299,1,10201,0.99,2020-04-30 18:10:44.996577-04
25539,300,1,3775,0.99,2020-04-06 06:55:59.996577-04
25540,300,1,4030,0.99,2020-04-06 19:54:08.996577-04
25541,300,2,5562,2.99,2020-04-09 20:46:08.996577-04
25542,300,1,5705,10.99,2020-04-10 03:37:43.996577-04
25543,300,2,6111,4.99,2020-04-11 00:55:23.996577-04
25544,300,1,6822,5.99,2020-04-12 11:52:05.996577-04
25545,300,1,6998,4.99,2020-04-26 18:44:55.996577-04
25546,300,1,7815,4.99,2020-04-28 01:42:37.996577-04
25547,300,1,8117,6.99,2020-04-28 12:48:42.996577-04
25548,300,1,8210,6.99,2020-04-28 16:59:31.996577-04
25549,300,1,8283,3.99,2020-04-28 19:20:48.996577-04
25550,300,1,9078,0.99,2020-04-30 01:29:26.996577-04
25551,300,2,9127,2.99,2020-04-30 03:15:02.996577-04
25552,300,2,9791,0.99,2020-04-30 04:03:48.996577-04
25553,301,2,4316,4.99,2020-04-07 11:12:48.996577-04
25554,301,2,4834,3.99,2020-04-08 11:36:11.996577-04
25555,301,1,5119,6.99,2020-04-09 00:42:44.996577-04
25556,301,2,5511,4.99,2020-04-09 18:28:26.996577-04
25557,301,2,5730,2.99,2020-04-10 04:56:58.996577-04
25558,301,2,5807,2.99,2020-04-10 08:44:56.996577-04
25559,301,2,6833,6.99,2020-04-12 12:22:00.996577-04
25560,301,2,7318,4.99,2020-04-27 06:53:57.996577-04
25561,301,2,7818,4.99,2020-04-28 01:53:26.996577-04
25562,301,2,9435,4.99,2020-04-30 14:59:28.996577-04
25563,302,2,4676,4.99,2020-04-08 03:54:28.996577-04
25564,302,2,5498,0.99,2020-04-09 17:55:47.996577-04
25565,302,2,5682,2.99,2020-04-10 02:20:05.996577-04
25566,302,2,5709,0.99,2020-04-10 04:00:18.996577-04
25567,302,2,5821,4.99,2020-04-10 09:35:42.996577-04
25568,302,2,6623,7.99,2020-04-12 02:34:00.996577-04
25569,302,1,7183,0.99,2020-04-27 01:47:04.996577-04
25570,302,1,7411,6.99,2020-04-27 10:10:56.996577-04
25571,302,1,8363,6.99,2020-04-28 22:38:34.996577-04
25572,302,2,8646,0.99,2020-04-29 08:17:14.996577-04
25573,302,1,8795,2.99,2020-04-29 14:32:40.996577-04
25574,302,1,9146,7.99,2020-04-30 04:00:34.996577-04
25575,302,2,9358,2.99,2020-04-30 12:05:50.996577-04
25576,302,1,9374,8.99,2020-04-30 12:38:29.996577-04
25577,302,2,9581,5.99,2020-04-29 20:31:33.996577-04
25578,303,1,5140,4.99,2020-04-09 01:33:25.996577-04
25579,303,1,6205,4.99,2020-04-11 05:59:50.996577-04
25580,303,2,6219,4.99,2020-04-11 06:47:03.996577-04
25581,303,1,6464,4.99,2020-04-11 18:45:06.996577-04
25582,303,1,7023,4.99,2020-04-26 20:01:10.996577-04
25583,303,2,7502,2.99,2020-04-27 13:47:34.996577-04
25584,303,1,8409,0.99,2020-04-29 00:09:48.996577-04
25585,303,2,8734,6.99,2020-04-29 11:56:41.996577-04
25586,303,2,8764,0.99,2020-04-29 13:07:30.996577-04
25587,303,2,10209,2.99,2020-04-30 18:25:13.996577-04
25588,304,1,4466,6.99,2020-04-07 17:41:19.996577-04
25589,304,2,4812,8.99,2020-04-08 10:35:37.996577-04
25590,304,1,5411,2.99,2020-04-09 13:52:04.996577-04
25591,304,1,5712,4.99,2020-04-10 04:08:58.996577-04
25592,304,2,5749,3.99,2020-04-10 05:49:02.996577-04
25593,304,2,5795,0.99,2020-04-10 08:04:55.996577-04
25594,304,2,6107,0.99,2020-04-11 00:35:35.996577-04
25595,304,1,6737,4.99,2020-04-12 07:45:18.996577-04
25596,304,2,7551,4.99,2020-04-27 15:27:41.996577-04
25597,304,2,8055,4.99,2020-04-28 10:30:58.996577-04
25598,304,1,9930,0.99,2020-04-30 08:46:29.996577-04
25599,304,1,9992,6.99,2020-04-30 10:58:14.996577-04
25600,305,2,4260,4.99,2020-04-07 07:51:11.996577-04
25601,305,1,4638,2.99,2020-04-08 02:25:46.996577-04
25602,305,2,5041,0.99,2020-04-08 20:47:17.996577-04
25603,305,1,5052,2.99,2020-04-08 21:28:09.996577-04
25604,305,2,5582,4.99,2020-04-09 21:36:51.996577-04
25605,305,1,5745,8.99,2020-04-10 05:38:37.996577-04
25606,305,1,6134,7.99,2020-04-11 01:56:45.996577-04
25607,305,2,6619,0.99,2020-04-12 02:19:14.996577-04
25608,305,2,8865,4.99,2020-04-29 17:23:20.996577-04
25609,305,2,9119,4.99,2020-04-30 02:54:22.996577-04
25610,306,1,3814,6.99,2020-04-06 08:52:22.996577-04
25611,306,2,4484,5.99,2020-04-07 18:34:23.996577-04
25612,306,2,4596,1.99,2020-04-08 00:09:51.996577-04
25613,306,2,5581,2.99,2020-04-09 21:34:32.996577-04
25614,306,2,6868,2.99,2020-04-12 13:38:43.996577-04
25615,306,1,6953,4.99,2020-04-26 17:21:13.996577-04
25616,306,1,7225,6.99,2020-04-27 03:15:38.996577-04
25617,306,1,7232,4.99,2020-04-27 03:32:45.996577-04
25618,306,2,7701,2.99,2020-04-27 21:22:54.996577-04
25619,306,2,8620,0.99,2020-04-29 07:19:46.996577-04
25620,306,1,8702,0.99,2020-04-29 10:33:03.996577-04
25621,306,2,9242,4.99,2020-04-30 07:32:24.996577-04
25622,306,2,9395,4.99,2020-04-30 13:35:32.996577-04
25623,306,1,9774,0.99,2020-04-30 03:26:17.996577-04
25624,306,1,10202,6.99,2020-04-30 18:11:44.996577-04
25625,307,1,3962,6.99,2020-04-06 15:42:11.996577-04
25626,307,1,3985,4.99,2020-04-06 16:52:29.996577-04
25627,307,1,4522,2.99,2020-04-07 20:31:38.996577-04
25628,307,1,4868,4.99,2020-04-08 12:42:16.996577-04
25629,307,1,5871,3.99,2020-04-10 12:14:34.996577-04
25630,307,2,6125,6.99,2020-04-11 01:32:01.996577-04
25631,307,1,6256,0.99,2020-04-11 08:47:48.996577-04
25632,307,1,6991,10.99,2020-04-26 18:31:32.996577-04
25633,307,1,7536,2.99,2020-04-27 15:02:35.996577-04
25634,307,1,7760,3.99,2020-04-27 23:58:11.996577-04
25635,307,1,7929,0.99,2020-04-28 05:45:06.996577-04
25636,307,1,8647,6.99,2020-04-29 08:21:25.996577-04
25637,307,1,10135,4.99,2020-04-30 15:25:58.996577-04
25638,308,1,4002,3.99,2020-04-06 17:36:44.996577-04
25639,308,1,4285,8.99,2020-04-07 09:03:01.996577-04
25640,308,1,5946,2.99,2020-04-10 16:25:55.996577-04
25641,308,2,8869,0.99,2020-04-29 17:34:58.996577-04
25642,308,1,9479,2.99,2020-04-30 16:50:35.996577-04
25643,308,1,9746,7.99,2020-04-30 02:45:14.996577-04
25644,309,2,3837,4.99,2020-04-06 09:56:09.996577-04
25645,309,2,3896,7.99,2020-04-06 12:37:41.996577-04
25646,309,2,4172,4.99,2020-04-07 03:17:35.996577-04
25647,309,1,4540,4.99,2020-04-07 21:31:54.996577-04
25648,309,2,5305,8.99,2020-04-09 09:24:02.996577-04
25649,309,1,5980,4.99,2020-04-10 17:46:47.996577-04
25650,309,2,6480,4.99,2020-04-11 19:17:55.996577-04
25651,309,2,7214,5.99,2020-04-27 02:51:59.996577-04
25652,309,2,7722,4.99,2020-04-27 22:13:24.996577-04
25653,309,1,7846,5.99,2020-04-28 02:49:44.996577-04
25654,309,1,8341,4.99,2020-04-28 22:10:27.996577-04
25655,309,1,8501,2.99,2020-04-29 02:41:17.996577-04
25656,309,1,8681,2.99,2020-04-29 09:40:27.996577-04
25657,309,1,8917,2.99,2020-04-29 19:15:28.996577-04
25658,309,2,9945,2.99,2020-04-30 09:16:17.996577-04
25659,309,1,9949,0.99,2020-04-30 09:18:36.996577-04
25660,310,2,3830,10.99,2020-04-06 09:29:42.996577-04
25661,310,1,4072,0.99,2020-04-06 22:16:28.996577-04
25662,310,1,5621,5.99,2020-04-09 23:02:36.996577-04
25663,310,2,5836,0.99,2020-04-10 10:17:28.996577-04
25664,310,1,7648,5.99,2020-04-27 19:03:59.996577-04
25665,310,2,8637,5.99,2020-04-29 07:58:37.996577-04
25666,310,1,8981,7.99,2020-04-29 21:53:56.996577-04
25667,310,1,9536,2.99,2020-04-30 18:47:28.996577-04
25668,311,2,4836,3.99,2020-04-08 11:37:34.996577-04
25669,311,2,5224,5.99,2020-04-09 05:35:53.996577-04
25670,311,2,6419,4.99,2020-04-11 17:05:04.996577-04
25671,311,2,8167,6.99,2020-04-28 14:54:11.996577-04
25672,311,1,8473,2.99,2020-04-29 02:05:19.996577-04
25673,311,1,9503,6.99,2020-04-30 17:31:04.996577-04
25674,311,2,9882,8.99,2020-04-30 07:21:59.996577-04
25675,311,1,10134,4.99,2020-04-30 15:24:36.996577-04
25676,312,1,3766,2.99,2020-04-06 06:33:01.996577-04
25677,312,1,3792,1.99,2020-04-06 07:55:04.996577-04
25678,312,1,4647,3.99,2020-04-08 02:56:02.996577-04
25679,312,1,5031,5.99,2020-04-08 20:05:03.996577-04
25680,312,2,6751,2.99,2020-04-12 08:19:00.996577-04
25681,312,1,6866,2.99,2020-04-12 13:32:10.996577-04
25682,312,1,8137,4.99,2020-04-28 13:35:44.996577-04
25683,312,1,8412,6.99,2020-04-29 00:13:16.996577-04
25684,312,1,8721,4.99,2020-04-29 11:24:47.996577-04
25685,312,1,9016,6.99,2020-04-29 22:54:39.996577-04
25686,312,1,9154,3.99,2020-04-30 04:28:20.996577-04
25687,313,2,4552,2.99,2020-04-07 22:05:01.996577-04
25688,313,1,5255,5.99,2020-04-09 07:19:34.996577-04
25689,313,1,6384,2.99,2020-04-11 15:35:52.996577-04
25690,313,2,7294,0.99,2020-04-27 06:06:40.996577-04
25691,313,2,8381,4.99,2020-04-28 23:00:10.996577-04
25692,313,1,8970,3.99,2020-04-29 21:30:31.996577-04
25693,313,2,9836,2.99,2020-04-30 05:40:26.996577-04
25694,314,1,3517,0.99,2020-04-05 18:21:01.996577-04
25695,314,1,3656,2.99,2020-04-06 01:23:48.996577-04
25696,314,1,3808,0.99,2020-04-06 08:44:01.996577-04
25697,314,2,4386,0.99,2020-04-07 14:23:45.996577-04
25698,314,2,5241,4.99,2020-04-09 06:47:40.996577-04
25699,314,2,5856,0.99,2020-04-10 11:25:58.996577-04
25700,314,1,6192,5.99,2020-04-11 05:13:07.996577-04
25701,314,1,6666,2.99,2020-04-12 05:00:41.996577-04
25702,314,1,6763,3.99,2020-04-12 08:55:00.996577-04
25703,314,2,7004,4.99,2020-04-26 19:04:31.996577-04
25704,314,1,7276,2.99,2020-04-27 05:10:23.996577-04
25705,314,2,8022,6.99,2020-04-28 09:17:22.996577-04
25706,314,1,8073,3.99,2020-04-28 10:57:28.996577-04
25707,314,2,8105,0.99,2020-04-28 12:28:12.996577-04
